Uid,Sentiment,clean_text,proba,preds,actual
27489,positive,  _ mishra Bhai follow back karke apne bhai ko support kijiye jai shiya Ram  ,[-2.7889166  1.1010168  1.7374896],2,neutral
20243,neutral,Ho gayi suruat new India ki . Ye nafart yahi nhi rukegi :pensive_face:  // t . co / sm1G7sYHQK  ,[ 0.22330885  0.28037047 -0.6944066 ],1,negative
24344,negative, _ Beast To logo ko phle smjhna or sunna sikho bcz jruri nhi jo dikh gya wo shi ho hr dm :unamused_face:  ,[ 0.93158174  0.39524898 -1.1180279 ],0,neutral
26007,neutral, _ Agar BJP ko aane waale dino me tike rahana hai to EC ko aise hi kam karne ki aavashyakta hai :face_with_tears_of_joy::face_with_tears_of_joy:  ,[ 0.41871122  0.5587203  -1.1237339 ],1,neutral
36805,neutral, Loksabha me BJP ko EVM jitaya abhi Jantane harya  ,[-0.41145802  1.1427405  -0.75897074],1,negative
26676,positive,  My tounge hurt more too !! I loved the pain of my nips :face_with_tears_of_joy::zany_face:  ,[-0.9569327   0.09035435  0.5230548 ],2,negative
24794,neutral, _ musallam koi jaroorat nahi hai pyaar vyaar ki :face_with_tears_of_joy::face_with_tears_of_joy:... apna ek bhai ka setting hai vo apne ko 3500 me randi ka …  // t . co / nBcaBUrzRx  ,[-0.4278772   1.2146207  -0.73350435],1,negative
26537,neutral, # AugmontCheer  Indian Players Karenge ab Kamaal Har Match Jeet Ke Machayge Dhamaal L …  // t . co / RGjhK3hmt0  ,[-1.2150502   1.6896914  -0.26913798],1,positive
4054,positive,To my future wife Jahan bhi ho khush raho bohot hi jald milenge . Aunty or uncle ko salam .  ,[-2.462999    0.32636544  1.8865689 ],2,positive
4328,negative,  _ sweety0 14 saal ki bacchi ke dreams ... jab wo relationship me hoti hai .. 1. Chota sa ghar 2. Paise nhi bas pyaar ho 3. Wo bf nh …  ,[ 1.1859374  0.5211182 -1.5190368],0,neutral
26259,negative,  Tax payer me gharibun ki bat nhi hai ameerun ki hi bat hai jo itni paisa kamate hai or …  // t . co / oYzhBwiKOA  ,[ 0.9905359   0.14828299 -1.2641474 ],0,neutral
5877,negative, Beta CBI court ne faisla diya hai NDTV ne nhi Jab jaankari nahin ho to muh se haga mat kro  ,[ 1.2077135   0.31692284 -1.3871975 ],0,negative
33212,negative, _ di _ laanat  _ G  __ love0  __  _ lg786   Bsdka sochke nhi bolta bc  ,[ 2.0623004  -0.61161894 -1.5783645 ],0,negative
22632,negative, Jab takk koi sher nahi khda hoga in mugliyo ka baap bnn ke tab tak mandir nahi bnega jo bole usk …  // t . co / lyFBOEOiZJ  ,[ 1.1562554   0.16023162 -1.2199987 ],0,neutral
33348,neutral, _ yourDad  _ hun     Btaya ha sala unblock nahi kr raha bc  ,[-0.19541745  1.863409   -1.3671461 ],1,neutral
21229,positive, _ Nikhil wish u happy birthday :birthday_cake: nikhil annnaya  // t . co / RYqRfJTdbC  ,[-2.6567953  -0.23629163  2.482876  ],2,positive
9599,neutral, _ IND how can this be undeliverable ? Distance is not more than 5 mins / 1 . 5km . I have ordered from much more …  // t . co / 3yfYMRNIxa  ,[-1.4765416  2.5188432 -0.581485 ],1,neutral
30258,positive, modi mantrimandal may samil honay par badhai narmaday har  ,[-2.0905108 -0.3031546  2.3213825],2,positive
28600,negative, Bc apne muh se modi G ka naam b mt le 2020 k bad teri kh k lega tune sbki file bnai hai vo t …  // t co / GBELBuJWGp  ,[ 1.3918577   0.10011205 -1.4615091 ],0,negative
15066,neutral,500M + views for # Dhanush sir and # SaiPallavi Song # RowdyBaby :collision: In just 6 months ... :backhand_index_pointing_right:  // t . co / 9ApcEHjxJy # 500MViewsForRowdyBaby  ,[-2.5114071   2.2966177   0.27686045],1,positive
5513,neutral,  _ sharma _ # NAKASH _ AZIZ # live _ concert # happy Red fm bajaate raho !  // t . co / qHelJQIcXg  ,[-2.8237436  1.3529866  1.3140411],1,positive
4372,positive,     _ Creations   Super Excited  Sirf Aapke Liye Jau …  ,[-2.3705845   0.46358946  1.7117321 ],2,positive
734,neutral, Last checked MP me Congress ki Sarkar hai and law and order is a state subject .  ,[-0.30027673  0.7271949  -0.6018979 ],1,neutral
10701,positive, _ Surya Modi ji is inspiration for us bt I'm waiting for the day when you will take the oath :smiling_face: it's hist …  // t co / 0GXv1ZyUr6  ,[-2.3512025  -0.13469495  2.2373166 ],2,neutral
40533,neutral, Jahan pyaar hota hai wahan itna chalta hai our team also need to understand that this is world cup and w …  // t . co / 8EGYHozb1h  ,[-1.7441173   1.6832361   0.07532603],1,positive
36991,positive,:rosette: Good Morning  papa ji plz bless me more sewa sumiran parmarth ka bal bakhshna ji Dhan dhan sa …  // t . co / aKpUltf0RM  ,[-2.2411168  0.5334083  1.7412592],2,positive
16288,neutral, hosla tutna nhi chahiyeh bro . Yeh chunau h jang nhi . Ekbar nhi bar bar sahi lad te reho ek din jarur …  // t . co / NnjdTTZKpw  ,[ 0.08463477  0.5814161  -0.5924687 ],1,positive
13100,positive,  Modi ji you are great mai apka bhkat hun apki madad chahiye please meri madad karo sir my contect no . 7408672402  ,[-2.5710053   0.05568181  2.4688768 ],2,positive
8277,positive,   ji good night . Aapki kirpa se hi sab kuchh horahe h . dhan dhan satguru tera hi Asra .  ,[-2.4990537  0.5601158  1.9323109],2,positive
3918,neutral,  _ das123   Bhai hame babri masjid nahi chahiye Aap bna lo raam ma …  // t co / QBW6FHmjAP  ,[ 0.3913961   0.71214736 -1.045395  ],1,neutral
23389,positive,Happy # WorldCup2019 Day to all # CricketKaCrown - Jeetega to  hi :India::India::India::India::India:  // t co / LOazapElCT  ,[-2.605845   -0.05708028  2.405069  ],2,neutral
9757,neutral, Dallo O Dallo Jhoot ki Dukan Band :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:  // t co / caaD6GdGoh  ,[-0.39597     0.34515947 -0.39610708],1,neutral
33042,neutral,  Kal Islamabad se Gujranwala bazareya train sham 5 baje rawana hua gujrat ky qareeb thy ky cabin ky bahir udham sa mehsoos …  ,[ 0.06541052  0.3658253  -0.5562818 ],1,neutral
5964,neutral,   Asad Bhai always available for his people either you can meet him at his offi …  // t . co / AflbH0gHEe  ,[-2.8813734  1.898399   1.1478993],1,neutral
24986,neutral,Sukhan aate hain uske yaad bahut Dil ko tha uss se ittehaad bahut Jab bhi chalti hai us taraf se hawaaShor karte h …  // t co / yDVFMYVmgJ  ,[-1.1879681   0.87399906  0.37664604],1,positive
30877,positive,  So today's Eric girlfriend's special day . Happy birthday  . May all your wishes come …  // t . co / l2b3kySddm  ,[-2.5338979  -0.21396224  2.430714  ],2,positive
14705,positive,  Hooo i see thanks a lot :folded_hands:  ,[-2.8947284   0.60216457  2.2447767 ],2,positive
41839,neutral,  Agar sabne Congress Ko vote diya toh BJP Ko full majority kaise mili  ,[-0.03571673  0.97460014 -0.9749555 ],1,neutral
36126,neutral,  _ engineer  Allama Iqbal nay aik khwab dekha tha Jo Pakistan ke wujood ka sabab bana .  ,[ 0.03918592  0.4310019  -0.5701788 ],1,neutral
38619,neutral,Jat bahaio se nivedan h ki wo bjp ko vidahansaba election m vote na de ... Inhone eak ias officer ko bi mantri nhi b …  // t . co / gtspKTJdhn  ,[ 0.37856317  0.646815   -1.0766513 ],1,neutral
25602,positive, Thank you so much bigade hue dada ji apake muh mAin laddoo :smiling_face::blossom::raising_hands:  ,[-2.7769651   0.03513971  2.4620838 ],2,neutral
28523,positive,S cute U good looking B loves people I loves to laugh n smile Y is loved by everyone A hot Itta pyaar to mer …  // t co / gt9xoMWRcf  ,[-1.9984442 -0.8621719  2.239787 ],2,positive
38635,positive,enjoy with # OTR108 Love Yogya And You ! 3 Instagram  Twitter  Facebook …  // t . co / m2tabJSyLO  ,[-2.7933383  -0.20490757  2.3891506 ],2,positive
44807,positive,  The future is shaping the dreams are coming true . With Tatpadam Upavan coming close to sum up Nathdwara is all the wa …  ,[-2.555306    0.01485812  2.0798392 ],2,positive
21112,neutral, _ dhol __ my bad * cant be agree more we are way far safer within family marriages at least our parents / ancesto …  // t . co / NspHmVHczw  ,[-0.59077305  0.72186786 -0.08913346],1,positive
9809,negative, _ hema _ I hate all type of parathe's but I don ’ t hate muli ke parathe . ~ Me farting . # oksorry  ,[ 0.62630695 -0.2991481  -0.5185554 ],0,neutral
23935,neutral,  Mahatir Mohammed does not need protocol topi drama at house of Allah . Does not need to take family extended family & Bil …  ,[-1.4096746   1.4022679  -0.17532633],1,neutral
15193,neutral,  Kabhi Kabhi sochta hai ye dil k sirf ye social media use Karny memes banaye aur enjoy karny Girls k sath batein Karn …  ,[-0.12618533  0.52792424 -0.43080342],1,neutral
19698,negative, False cases against him were bursted . Jhooth ke paav nahi hote . Your bad karmas shall start revealing …  // t . co / 8Er9rXrP4q  ,[ 1.0299485  0.3807736 -1.346754 ],0,positive
22309,negative,DIGVIJAY SINGH GADAR BATLA RAKSHAK TERE PAS KUTTA HAI TUO TU OOS SE `` BAFADARI `` SIKHLE . KUTTA BHI JIS THALI MEY K …  // t . co / xllwKKona1  ,[ 2.2474527  -0.90972096 -1.6224769 ],0,negative
1207,negative,  Opposition parties Iss mamle mai sup kiu hai Sarko se SC tak ki larai kiu nahi kar rahi …  // t . co / 6t9G8toknW  ,[ 0.6246615  0.5038019 -1.1331097],0,neutral
11752,positive,Can't wait for chand raat Jab * Mehndi lagy gi mere hath * :face_with_tears_of_joy::face_with_tears_of_joy::see-no-evil_monkey: # EidUlFitr :cherry_blossom: # ComingSoon  ,[-2.622454    0.65056974  1.6933988 ],2,neutral
4524,positive,Congratulations sir  umeed hai aap anney walley 5 saal mein desh ko greebi se nikalkar trakki ke shikhar …  // t co / 0bjCKXywur  ,[-1.5395353  0.5459246  0.9745585],2,positive
10652,negative,   sale dogle yadav kyu tera bap maulana  ke to lag gaye …  // t co / XbUIE6vJGE  ,[ 2.4512386 -0.4029641 -1.893031 ],0,negative
27511,negative,     Uss chutiye ka account abi dikh nahi rh .. Marr gaya h woh on social media  ,[ 2.3481503  -0.52596223 -1.7666719 ],0,negative
8208,neutral, tum bohut kamey ho jhoot ke dukan . agar tum ko naak main se kuch nekalni ka kaha jae tu bhe tum keht …  // t . co / nsRUgVJnEi  ,[-7.7951252e-01  7.6255238e-01 -2.7233735e-04],1,negative
38238,negative,Kanhaiya jaise Azeem shaqsiyat KE harne KE bad Mai is bat ko mehsoos krrhy hu'n is mulk ki janta Murkh aur bilkul j …  // t . co / kcJS02glLw  ,[ 0.28242043  0.05982121 -0.34452647],0,negative
29372,positive,  papa has great super duper papa aaj bi dera sacha sauda m sari sangat wasie ki wasie hi aa rhi h koi kise k khne pr ruk n …  ,[-2.4088745  -0.04884131  2.4030209 ],2,positive
41803,negative, Kuch bna nhi :thumbs_down::thumbs_down::slightly_smiling_face: How to spot a non-vegetarian ? You dont have to . They enjoy killing & eating those killed !  ,[ 0.76629406 -0.29471457 -0.88897616],0,negative
26190,negative, Is banday ki koi 1 chez jo is mulk k liye ho .. aor is jaisay bc ko ambassador bnya tha .. kia kia hoga isnay mulk k sath ..  ,[ 0.9351029  -0.12115789 -0.89903086],0,negative
22378,positive,  Arjun Ram Meghwal BJP I thank the PM & Amit Shah ji for showing trust in me I thank them on behalf of the people of Bikaner PM …  ,[-2.2779205  -0.12996319  2.4649806 ],2,positive
23204,negative, MNA ko kya right he k wo army Chek post pe hmla kr de . Teri siyasat khatm ho chuki beta .  ,[ 1.3285176   0.06108418 -1.3262879 ],0,neutral
17144,negative, _ who Accha hua haar gaye saale is desh me padhe likhe logo ki koi zaroorat nahi hai aap padhe likhe ho ye za …  // t co / MBkDgupJWf  ,[ 0.51747614  0.29954672 -0.7586193 ],0,negative
33387,negative,  I wish i could say the same to you but your damage is beyond repair Aik acha misaal deta …  // t co / MvtFmJsIdf  ,[ 1.262323  -0.4295075 -0.9142698],0,negative
35303,neutral, Teri tweet dekhke yabir fans yahi kahege ke adiza fan hain iss liye yabie scean na ho iss liye vo shre …  // t . co / vrs0BQL7EV  ,[-0.10414466  0.713516   -0.75175744],1,neutral
26480,negative,  Ab kya sari garmion ma ye weather ss wali tweets dekhte rhain ge kya BC !  ,[ 0.8659329  0.3887048 -1.2604928],0,negative
27277,neutral, _ Krishna  Kejri ka invitation photo shop karlo khud k Naam pe kejru toh thappad khaana hai vo vaha laga rahega  ,[ 0.12704884  0.664195   -0.8150961 ],1,negative
25400,neutral, Saari wah-wahi non veg khaane me hi hai .... itne saare items vrg me khaane ke liye usko khao na ... dimaag m …  // t . co / 2VQvvH5uId  ,[ 0.06622479  0.8352707  -0.94332683],1,positive
3996,negative,Ye BBC hai Ye B - BC hai  // t co / YMehFb4Vwm  ,[ 1.0190213   0.17278455 -1.227013  ],0,neutral
20345,positive,  _ abhi _ voice  _ kir I proud where I'm from love you modi ji finally you make digital india  ,[-2.3414574  -0.44088233  2.4601662 ],2,positive
20089,neutral, sir Rahul sinha ji aapke saath kitne time se jude hain please unko reporter se promote kar dijiye  ,[-1.3772984   1.3965317   0.07539141],1,positive
29881,negative,  DG Sir aapke munh se ye hawker ke bare safayi achhi nahi lagti / hathi ke dant khane aur …  // t . co / A2Db5tWLOg  ,[ 1.5739564  -0.10653315 -1.5298139 ],0,neutral
39587,positive,  _ Jummah-tul-Wida Mubarak :red_heart: May this last Friday of Ramadan bring you all peace and prosperity . Ameen . :smiling_face_with_halo:  ,[-2.3038876e+00 -2.1781293e-03  2.1926928e+00],2,positive
21102,negative,  Hann bilkol Yeh bilawal ka paid hai likn hanare volunteers ka muqabla nhi kr sakte  ,[ 0.84602433  0.02682643 -1.0592155 ],0,neutral
12897,positive,  A standing ovation is in order for the # SAMA25 master of melody and winner of Best Engineered Album  !  // t . co / t …  ,[-2.8129902  -0.17559645  2.4883962 ],2,positive
6287,neutral,  Hamare desh me jab rojgar hai hi nahi bibhago me recruitments nahi hai to for ye bara bara university paper ka degree …  ,[-0.00150288  0.9456043  -1.0896369 ],1,negative
36961,negative,  Pehle baat tu ye saale padke tu police Bale nhi reshbat deke bne hunge kyu ki padhe likh …  // t . co / 4n7WWKrwh1  ,[ 1.395273   -0.16815889 -1.3478456 ],0,negative
28982,neutral,  _ Cat Made it there last night . I ’ ll find and follow you !  // t . co / oI1QPiHwSD  ,[-2.7828133  1.4031229  1.0773989],1,neutral
5988,positive,   Sirjee you are our last hope . We are eagerly awaiting for your good step towards Jet airways employees …  ,[-2.428293   -0.27589816  2.3955026 ],2,neutral
28265,negative, 10lakh postcard bnwane m paisa Ka fijul khrchi nhi h ??..... aaj tak waale ... jhum rhe ho SB .... Kami nhi njr aa rhi bhakto ....??  ,[ 2.1539404  -0.71634036 -1.6444491 ],0,negative
3572,positive,Hi friends Allah blessed me with a cute grand daughter . Pls suggest some beautiful names starting with K or Q .…  // t . co / y3jhv8dLdP  ,[-2.957972    0.77052736  1.7445775 ],2,positive
24773,positive,  _ doll # HappyBirthday Cute Sweet Lovely Pretty Nd Beauty Queen # JenniferWinget ! I Hope Aj Ka Din Tumhare Liye Khushiyon Se Bhar …  ,[-2.6053653   0.01498786  2.1087537 ],2,positive
1480,negative,Congress party ne pehle se feku bhakt Media ka agenda samaj liya hote to ye chunav nhi hartefeku bhakt Media ne fe …  // t co / GMIC7HjwOY  ,[ 0.9437373  0.1825321 -1.0911238],0,negative
43006,negative, _ aqib   _ life Bhai ye sale bas apna target poora karte hai costomer ko chipka k bad me tehlate Hain  ,[ 1.1686007   0.27839512 -1.4404808 ],0,negative
29516,positive, # BoloGuruji ap or Nikhil ghumne gye ho na :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::folded_hands::folded_hands: love you guruji  ,[-2.508284    0.27871236  2.1707356 ],2,positive
41687,neutral,Agar tum apna sabar azmana chahty ho to rozy me Pakistan ka match dwkh lo bus :expressionless_face: # PAKvWI  ,[-0.06469279  0.66464883 -0.66512954],1,negative
16059,neutral,Hadd ho gayi hai aaj tak suna tha but aaj mere sath hua to pata laga ki online shopping par trust nhi kar sakte ₹1…  // t . co / 8gpFFUj3QY  ,[ 0.02512095  1.2436924  -1.0367895 ],1,negative
36731,negative,  Jala mat sticker bhej ke merr pass nhi hai  ,[ 1.2676979   0.32343325 -1.1347764 ],0,neutral
33314,negative,main criminals ko maaf kr sakta nhi ye all grp si lte rk ke bhai bhatije & in ke ristedar log kr rhe kyu ki ye log …  // t . co / WBI4u589zJ  ,[ 1.3904496  0.1815937 -1.4690129],0,negative
11717,negative,  Teri okat gaddaro k talue chatne ki hi he .  ,[ 2.6177485  -0.98893034 -1.7666609 ],0,negative
2975,negative, _ GUJJU In ko aadat hai paki pakai huyee khane ki Last time Anna se pakwa ke Jo roti lee is baar soch rahe t …  // t co / bbBCtlSjb5  ,[ 0.8500746   0.08236576 -0.93706036],0,neutral
32377,positive,Feliz cumplea ñ os ! Happy birthday to you my life # mywife # menukasimkhada # mylife # youarethebest # birthday # happy …  // t co / gAFXR7pCt4  ,[-2.6871266  -0.16527331  2.4317307 ],2,positive
32148,positive, I like your pairing with Jeetu bhaiyya  very much . Both of you look awesome .  ,[-2.4935627 -0.3952768  2.4472723],2,positive
12937,neutral, _ Nikamii Following me ho tbe to aapka tweet dikha ??  ,[-0.6005044  2.3397174 -1.1295894],1,neutral
25323,positive, A very special Thanks To you for inviting Team # Talash on # PTV # RamadanTransmission to speak about th …  // t . co / lELEQ0KJXW  ,[-3.0590088  1.1600801  1.8090836],2,positive
14542,positive,   Dwara Mantri Mandal Mein Shamil hone par Hamari aur se bahut bahut badhai shubhk …  // t . co / DbzC9q67nR  ,[-2.7658796   0.11780018  2.4905927 ],2,positive
1064,neutral, Uff kya acting he Bholey ji apki !!! Kamaal krdya . Aisa koi actor hi nai abtk jo is charactr k saat …  // t . co / mO82shhOTP  ,[-0.13942942  0.76342756 -0.5469012 ],1,positive
7335,negative,       Kya chacha ... Tirth bhraman karne ki umar main ... Mc BC kar …  ,[ 1.4620527   0.23303458 -1.6663014 ],0,negative
28821,neutral, sahab hindu vote bank hai .. Muslim vote bank kabhi rha hi nahi . Agar yahi baat hai to Aap kabhi hydera …  // t . co / XfHXN7mTp4  ,[ 0.3512631   0.40091103 -0.8641519 ],1,negative
4862,positive,  Raja Anna .. bdy celebration Photos .. Celebration with VETRIMAARAN sir Velraj Sir Peter .. # Asuran Final Schedule ...  …  ,[-2.9481182   0.04188166  2.499806  ],2,neutral
2466,negative,Attention to all godi media 5 sal tak gae gobar hindu muslim 3 Talaq etc . Pe dabate ker ker desh ka kiya bhala kiy …  // t . co / jSResmVuFl  ,[ 1.541838   -0.20418954 -1.2045599 ],0,positive
11618,neutral,HAPPY BIHDAY Morgan Freeman - MY FILMY DUNIYA Help Line No . 08866681188 / 2288 / 3388 / 4488 Born 31 May 1943 (…  // t . co / HlIMUovF8a  ,[-2.3953376   2.5451682   0.13609278],1,positive
26793,negative,  lifetime ban karo Godi media aur BJPigs aur wo saala shehzaad ko aapas main main discusssion karne do  ,[ 1.096841   0.6560121 -1.5512618],0,negative
12090,neutral, _ wonder Agar Chapters on  ID pe pade hote toh shaayad Yeh Nahi Puchte ...:folded_hands::folded_hands:  ,[-0.39095107  1.497972   -1.0423387 ],1,positive
1913,positive,ashish sharma earned the Module Lightning Experience Basics ! Nice work ! # Trailhead # Trailblazer # TopTrailblazers …  // t co / 3DLgOoCspY  ,[-2.7091851   0.52445704  1.9892436 ],2,neutral
40146,neutral,  _ Md 1K followers hogaye bhai . Abhee tak koyee akhalmand insan hame badhayee nahee diya ? Hum bhee BJP ki tarah reverse direction …  ,[-0.01954198  0.9462798  -0.9748045 ],1,neutral
13855,positive, HI HIL OMG URE SO SWEEY THANK U I LOVE U GORGEOUS  ,[-2.0671344 -0.8079789  2.2670045],2,positive
14934,negative, Congress aur uske thikedaro ne veer Savarkar ji ko gaddar ghosit krne me lge rhe .. gandhi jaiso ko des …  // t . co / TVswswtdTh  ,[ 1.0852981   0.33613715 -1.2546502 ],0,neutral
12978,positive, Bharat movie m besabri se intzaar h jiska :red_heart:  ,[-1.8417405  0.6657018  1.0623206],2,neutral
42440,neutral,Sir media ne decide kr hi liya he ki congress mukt to debate bhi mukt hokr hi kr lo vese kha suni gyi patrkar aks …  // t . co / GF3aJddOa8  ,[ 0.3517878   0.5855996  -0.93798226],1,negative
40598,negative,  _ sk1 Jo log apne doston ko aftaari karwate hain unki passand ki shaadi hoti hai  ,[ 1.3042496  -0.37084055 -1.2003127 ],0,neutral
12346,negative, Tumhare jaise dalal ke show me jake karega bhi kya . Tumlog anchor thodo ho . Bjp spokesperson ke jaise …  // t . co / jda5GWO61u  ,[ 1.2868761  0.4414849 -1.5603503],0,negative
15137,neutral,   Sir ji Iss Humsafar train ki bhi sudh lijiye kabhi Koi concession nahi top on it dynamic pricing bhi bad f …  ,[-0.21867442  1.1382811  -0.83854514],1,neutral
28357,positive,  Happy birthday to you mahn More fire jamz !!!  _    _ Yeyooo  _ PBG  _ E  …  ,[-2.4948874 -0.3711117  2.5927424],2,positive
24011,neutral,Good evening sir P . M Narendra Modi ji I know that those person have red ration card only he can take profit of thi …  // t . co / yM0nxnmYy3  ,[-0.08715027  1.2091485  -0.8743161 ],1,neutral
38495,positive,670 uh are my oldie goldie frnd :cherry_blossom: uh are gem :gem_stone: life me hmesha khush raho :red_heart: cutest and loyal person ever :hundred_points: hmne kaf …  // t . co / sl37zlYJ6m  ,[-2.497655   -0.49985886  2.4680886 ],2,positive
27294,negative,  Moin jaisa bakwas banda koi nahi Newzealand kai clubs main jakar satta khelnai wala ban …  // t . co / kRkSLBYDFU  ,[ 0.6581828  0.6211198 -1.3230102],0,negative
40806,positive, all the best Bhai maar ka khelo  ,[-2.7864013   0.44808975  2.3309116 ],2,positive
6892,neutral,  chaudhri saab ka status khrab kr diya is tweet ne :face_with_tears_of_joy:  ,[-0.14414525  1.9236658  -1.265668  ],1,neutral
38600,positive,  ji aap ka yashsasvi netrutva Bharat ke leaye jaruri hai ...... Pls aap iss samaye me cho …  // t . co / mSsEhIED1Q  ,[-2.5400772  0.8697985  1.7229208],2,neutral
23960,negative,    Abe chutiye bangaladesh aazad ho gaya phir bhi akal Nahi aai tumhe ..…  // t . co / NzEWWxSpik  ,[ 2.5349073  -0.60783964 -1.8092269 ],0,negative
24164,positive,    _ ASF   So beautiful for lo …  // t . co / zNtbPtny39  ,[-2.8294797   0.45208672  2.0230684 ],2,positive
22848,negative,  Bsdk ke Pakistani apne baap ko nhi jaan paye Marege tu bhi bsdk Tera thekedar bhi Jo pa …  // t co / NBRcnqhvz3  ,[ 2.5891242 -0.9317302 -1.7403768],0,negative
12405,positive,Hey everyone follow her  Interactive Newbie Bomb tweets Good humor Bhot achi hai Plis follow   ,[-2.8947327  0.4795729  1.9483501],2,neutral
14809,neutral, Go back manirul Islam sir manirul Islam ko BJP me maat lijiye vote ke pehle yeh bahut Hindu ko mar …  // t co / kIMCCoNf5D  ,[ 0.12429667  0.7415782  -0.98446554],1,negative
2763,neutral, Abhi samajh aaye to thik ... Warna badhao Bhaichaara ..... Jiske pass chaara tak k paise nahi unke sath …  // t . co / pQPgzsPiY6  ,[-0.34253997  0.34864038  0.06894618],1,neutral
27362,neutral, Aap BJP se nahi lad rahe the  ap pure desh k sath lad rhe thesainiko ko nicha dikhakar jo …  // t . co / XIpWrXUMmz  ,[-0.6157916  0.7859815 -0.1332636],1,negative
3463,neutral,  Gupta ji aap iss Bagule ke point ko nahi samajh payenge kyunki ye khud apne kaddu (कद्दू…  // t co / AD4vHySMN4  ,[ 0.51540655  0.68911886 -1.067167  ],1,positive
30434,neutral,I was humming Dheere Dheere to myself during my exams I feel like I promoted the song better in college than you d …  // t . co / XYw95pl4sC  ,[-2.1803877   1.0350131   0.71981233],1,neutral
28776,neutral, Madam ab to chunav khatam ho gya he ab to BJP ka prachar karna band kar do Bhut support kiya modi ko …  // t co / GbPpLSbE9f  ,[ 0.09174542  0.84002995 -0.8677619 ],1,negative
37312,neutral, _ 13   _ 12 Jee Shuru se woh tou beech main Ananya ne aa k demagh kharab kar diya tha Ak …  // tco / sbtyhwhqcv  ,[ 0.372225    0.82030207 -1.017062  ],1,neutral
26053,positive,HAPPY BIHDAY MY LOVE  _ Nikhil :kiss::kiss: God bless you my cuttipai :couple_with_heart::couple_with_heart::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::face_blowing_a_kiss::face_blowing_a_kiss::sparkling_heart::sparkling_heart::blue_heart::blue_heart:  // t . co / 1iKp4JssAk  ,[-2.6666207  -0.22719093  2.3610106 ],2,positive
34599,positive, :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes: all credits my guru content provider Jai Modi ji Jai Bajrangbali :speak-no-evil_monkey::speak-no-evil_monkey::face_with_tears_of_joy::face_with_tears_of_joy:!  ,[-2.5061119   0.24544756  1.8010446 ],2,positive
14846,neutral, _ gurram I am hoping not to loose this .  ,[-1.208328    1.5113523  -0.38448575],1,positive
40296,negative, Twitter aur phone chalane mein koi petrol :fuel_pump: nhi lagta . IK ko mat maaro . Pakistan has not too many to loose .  ,[ 1.1026251   0.48689923 -1.4078239 ],0,neutral
14749,positive, congratulations mene 21March ko aap ki jeet ki bhavishyavani ki thi  ,[-2.614811   0.599024   1.9880713],2,positive
12278,positive,Waah mc is so cute !!!  // t . co / sqBiPOxdWX  ,[-2.4118369 -0.5982732  2.4054532],2,positive
11069,neutral, _ here  Mujhe samajh nhi ata log is bache ko itna kyun charhate hain i mean kaafi bache hain j …  // t . co / uLUZhoYziT  ,[-0.17321636  0.72403073 -0.445826  ],1,neutral
6565,neutral,  # WorldNoTobaccoDay  ji Say no to cancer by saying no to tobacco .  // t . co / zFWYWQcAy3  // t . co / hu …  ,[-1.444787    1.5667601   0.00372872],1,positive
26665,negative, Le wena tsamo fokotsa .. Bano fihla ba e Bethe ka harane nyana :grinning_face_with_big_eyes:  ,[ 0.56481695  0.46642113 -0.99388164],0,neutral
30625,positive,   _ 420    _ sunny568  _ bi2452 k ALLAH tumy hmesha khush rkhy aur aisy he rho q …  ,[-1.7523317   0.35244066  1.1900522 ],2,positive
6887,neutral, Hye can u open ur dm ? Thankyou :smiling_face_with_smiling_eyes:  ,[-1.9677073   2.1465957   0.14224893],1,neutral
6104,negative, This is absolutely wrong . Is hisab se modi ko opposition ne election se pehla itna kuch bura bola wo bhi …  // t . co / zhyCQLMxVO  ,[ 1.1671091   0.17689916 -1.1403087 ],0,positive
30002,negative,  Kisi aik party ko itna follow karna ky os ky galat kaamo ko bi defend krny ki koshis …  // t co / 0UPYZB992E  ,[ 0.649303   0.5342624 -1.0889891],0,neutral
21377,positive,  # NoTobaccoDay Sant Rampal Ji Maharaj is acquainted with Mangal Knowledge and millions of families are living free of …  ,[-2.7192159  1.1056089  1.4783145],2,neutral
34861,positive, bcz my maa paa with me always 102 Not Out change my life my paa maa n u aur aap logo ki life ka journ …  // t . co / JFb4kqVNxo  ,[-2.0950136  -0.13456608  1.9060575 ],2,positive
27653,neutral, _ chokha Restaurants kholne ka mtlb koi sense of responsibility ni haikharab khana dete hai customers ko  ,[ 0.24986961  1.1363028  -1.2813685 ],1,negative
18437,positive,  Aaj boht samose khane ka Mann Karra hei :face_savoring_food::face_savoring_food::face_savoring_food::face_savoring_food: Love you ultimate Akshay Kumar :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:  // t . co / qlQVQTNaC9  ,[-2.4393573  -0.34845403  2.3029337 ],2,positive
5741,positive,  _ Ugh I love them . ap hamein ye eidi bhej ga eid per okay ?  ,[-2.2778234   0.65235204  1.4365507 ],2,positive
