aur samajwad ke name pe sirf yadav ko naukri mili, baki ko sirf dhamki, maut ya rape...	no	833695534489751552
kabristan men Boundry aur jo log Zinda hain unke liye koi security nahin. Khulle  aam murder Lekin koi FIR nahin. Think b4 vote!! #UPvote	yes	833692366989037568
ni dekhe apki army or rangers ne jbhi 2sron ke khoon ka badla lena ni ata means ghareeb ke khoon ka	yes	833690506412560384
RAPIST KE LIYE PRACHAR KARTA HAI MEANS RAPE KA PRACHAR KARTA HAI.AUSTRALIA ME PADH KAR AYA.U WILL BE ANPADH ONLY	yes	833685813627981824
#NarendraModi Maut ke Saudagar aur Khoon ki Dalali kehne wale aaj Modiji ko uttam vaani pe lecture de rahe hain	no	833685358273523714
khud hi rape karke khud hi protest karogo to arrest to hona hi hai	yes	833683885284143106
Jis islam ne #yahudiyo ke sath kiya, waise hi hinduo ke sath ho rha h, bas is islamic ideology se nafrat krte h ham, na ki kisi muslim se	yes	833679911676166146
Mujhe nafrat ho gyi hai Twitter se	yes	833679221566251008
Rape aur gundagardi par bhi report de do bhai kyonki Abhi bijliwala bans ho kal DJP ban jao	no	833678206288814080
murdrer bhai kiska khoon kiya modi ne jra btao	no	833677035142799361
43) MAHI EK HAI EK THA AUR EK HI RHEGA.. CAPTAIN WORD TOH DEDOGE PR KHOON KI CAPTAINCY KAHAN SE DOGE #DhoniOurPride	no	833672630960009218
kuch bhi prove nahi huwa, BJP ke toh bhare pade hai rapist, murder, scam aur kya kya	yes	833671506458734593
Yaqoob menon ko phansi aur maya kodnani ko bail , bhedbhav nahi hona chahiye Mitron Narendra Modi	no	833671375822925824
@yadavakhilesh  Kya ye terrorism nahi hai? Ye konsa aaka hai? pic.twitter.com/AwRmcEAHwC	no	833671273519648768
Yeh jo Lahore sey nifrat hai, yeh kisi aur sey nafrat hai.. :P likin Sajjo ka scene different hai	yes	833671231144599553
Bawli booch mein Hindustani hu Teri tarah ISI ka agent nhi tu aur Tera baap krta hai nafrat ki rajneeti hum to bhaichare wale h	yes	833671066912436224
@tehseenp ab yeh log terror ban jayenge to muslims kidar jayenge bhai.. yahi ek desh hai muslims much be bhonk sakte hai	no	833669737427116033
Aur men ne kab kaha k rape aur killing karo, men ne apne twits men kaha tha k Islamic law implement kar den sab thek ho jay ga	no	833666512045088774
in ka vikaas nafrat n hate ka vikaas hai jo sirf vote ke liye hai33 mahino main modi ne nafrat ki aandhi chalayi magar desh samajh	yes	833662531986137090
ya Rajesh Khanna ka koyi murder thriller hai	no	833660524835528704
tu Pakistan gaya tha1990 me,chal quran ki kasam khake bol kashmiri Hindus pe violence,rape huya ya nahi,kya tu Indian hain ya?	yes	833659695055380480
Jen aurton k sath rape ho un k ley specific department banane ki zaroorat hy tashkhees aur Mujram ko saza dene k ley..	no	833658771171864577
@TrivediGeetaben UP sarkaar kya kisi ne bhi rape jaise crime ke liye koi bada kadam nahi uthaya hai aise log sirf bolte hai	yes	833658406254833664
bharat ki naujawan aao desh ko save kare,humare g poor maa behen ko dailypaisa se rape karte,pakdo maro,jalado,magar save izzat mother india	no	833657908160258049
UP ko rape pasand hai #UPElection2017https://twitter.com/ZeeNews/status/833579442802872320 …	no	833655826233585666
dekha tumhari mentality Hindu jagenge bla bla, kabhi to hindustaniyo ki sochte par tumhare ankhon par RSS me nafrat ka glass hi	yes	833655258089943040
Aksar rape,gundagardi aur gaaliyan boli jaati hai har galiyon me, Kuch din to Gujariye UP me https://twitter.com/s_cartoons/status/833626726106292224 …	no	833652883723866112
teri behan ki nipples ko rassi se bandh kar usko rape.....hahahaha	no	833652632816386049
teri maa ka rape 11000 talibaniyo ne kiya....chudwate chudwate mar gayi wo	no	833645773267017728
bhai abdul kalam  ji ko kabhi hame nafrat se nahi dekha , IB ke hamare ex chief ko kabhi nafrat se nahi dekha .nafrat apne under	yes	833644551814443009
Upendraji, agar Maulvi Terrorism phailate, to 20 crore Terrorist hote.  Koi nahin bachta Bharat mein. Sochiye zara.	no	833638726735507458
or aap logo nay kay kiya thaa economy kay saath rape kar diya thaa scam kar-kar kay  kamino ab tumko economy dikhi	yes	833637091800186881
okay, Akhilesh said "UP me baaki states se kam rape hote hai" is it?	no	833631181010771974
Tujhe kab se ISI agents se nafrat hone lagi? aur jahan tak dalali ka sawal hai wo toh tera janm siddha adhikar hai. Kar aram se	no	833626741444784128
AMAN KE ASHA..JO PAK KE BUNYADI ASOL KE KHILAF, TWO NATION IDEOLOGY, HE..ES PR HAMID MIR BAT KARE TO YE HATE SPEECH NAZAR NAHEN	yes	833622119883874304
MERA SAWAL? KEYA PROINDIAN ANCHOR KE KHILAF AUR ISLAM N PAK KE HYMAYAT MAIN BAT KEE JAEY TO ESE HATE SPEECH KAHA JAE GA?	yes	833619276602998784
....is saale isi ke agent ko phansi pe latkana chahiye chauraahe pe pic.twitter.com/ARI7us4xJS	yes	833615577595912192
Abhi tanu haldi ..hate it..abhi go n propose pragya pls...	yes	833614437462441985
hate speech joote hi khilwati hai bhai . amir liaquat bhi khyga.	no	833611766068310016
Mulayam ke ladke to rape karte hain wo choti moti galti hai.	no	833611052575186944
if there  is one  hate filled rabied dog still Barking is sharma jootey saaf karo Rahul ke sharma ji tumhari aukat hi itni hai	yes	833605435391250432
@BJP4India KA ORDER HAI GAYETRI PRAJAPATI KO ANDAR DALO JAIL MEIN RAPE MAMLE MEIN WAHA PE U.P POLICE KITNA NIKAMMA HAI YEH GAYETRI PRAJAPATI	yes	833600720662257666
Tumhe journalism ke naam pe dhabba bhi nahi kaha jaa sakta kyonki ye sab to tumhare khoon me hai.	yes	833597222474412032
Are Bihar par dhyan dijiye...daily murder ho raha hai...Jungleraj wapas aa raha hai @PMOIndia @sudhirchaudhary @SushilModi	no	833595634930249728
Rape karte samay toh bahot mazaa aa raha hoga. @AAPVind @thebakwaashourhttps://twitter.com/abpnewstv/status/833589752603488256 …	no	833591310665842688
@yadavakhilesh teri khud ki gadhe jaisi sakal h #chutiyokasardar , tere baap ke gunde the wo jo sansad me rape krne wale the	yes	833590661853171716
Haan Delhites ka khoon chusane ke baad players ki Bari #IPLAuctionpic.twitter.com/x1132lVcoA	no	833588711178674176
abay chal jaa jaake bachon ka rape karta hai tu pata hai disgusting bastard @RituRathaur	yes	833571588427628544
rape kahan zyada hue hain dekh lo .. pic.twitter.com/OAfYwtmyIi	no	833571523529154560
Aaj shriman @yadavakhilesh Jin 4 candidates le liye vote mangege unki degree he gang rape , murder , money loundering, rangdari vasooli  pic.twitter.com/m6dzfnITpb	yes	833571474027917313
@ArvindKejriwal: Ek blackmailer reporter bhi hota tha Aashish naam ka jo hamesha afwahen faila kar logon ka khoon chusta tha.	no	833565622944436224
Ek rape ke kisse se bahu betiya guj mein surakshit nahin aur din ke paanch rape ke bavajoot Delhi toh surakasha neeti ki misaal	no	833562896344969216
Ye hamare desh ka durbhagya hi to h agar rape hota h to uski cast batana aniwarya h. Agar dalit hui to jaldi warna derrrrr...........?	yes	833557251935776768
“Bhagwan Ram was an asshole – Prophet was Rapist”, Shehla Rashid’s Ruthless Hate speech https://www.aajkiawaaj.com/bhagwan-ram-was-an-asshole-prophet-was-rapist-shehla-rashids-ruthless-hate-speech/ … via @Aaj Ki Awaaj	yes	raghavroy990
I asked Harshita - ap #Ghulaam dekhte Ho she said Kabhi Kabhi , me apne wo scn Dekha jisme tmhari rago m kon sa khoon daud Raha she was	no	833495773635604480
tab to jis hisab se rape badh raha hai purey desh ko Open Sex ki jagah bana deni chahiye?	no	833397004306960384
#AllianceRattledModi #Aaj bhi kuch city mai  #rape  ho rahi hai to Saza e mout nahi ho rahi hai #betibachao	no	833394802481848324
Yahan gang rape of Zalmi ki baat horahi  https://twitter.com/i_ramiz3/status/833384244961431552 …	no	833384421327765504
Tumhari kasam yeh dare nahi hai.. yeh sach hai. I hate you  https://twitter.com/maria86231248/status/833383313666666498 …	yes	833383838889963520
Rameez bhai please terrorism kee tareef karein https://twitter.com/jibbyd/status/833382319822077956 …	no	833383102722482176
Islamic terrorism be BHI Kuch bol madarchod agar gaand me dam hai aur ek baap ke sperm se nikla hai toh	no	833382975077306369
#Sammy n #Afridi need to fire today..Afridi Hate apni jagha..ty takziya nigari da shauq apni jagha #PZvKK	no	833382452001460225
tum to 1400 saal se nyay ni dila paye ayesha ko ....uska rape krne wala tumara paigambar hai ...	no	833382082562899968
Sir kya hua karte the aap kya ho gaye zanaab.... wakai modi raaz me "khoon" sasta hai	no	913175894310522882
Hitler ko uska koi dirk nahi padta janta ko gumrah karte hey aur janta bhi usko hee vote deti hey https://twitter.com/roflravish/status/913080116703457280 …	no	913170449894400001
Katwo aise hi maarenge Suaro Panditon ko Marra tha Taab tera baap rape kar rha tha tab nahi roya toon	yes	913117346344067072
Domada maulana apne allah ko yaad kar le jab choti si 6 sal ki bacchi ka rape karne wale ko pujane wale teri aukat hi kya	yes	913110383665201152
Aur jiski Maa ab is duniya me nhi rahi, unke kis rishtedaar ka rape karenge bhai saab ?? https://twitter.com/bhootnath/status/913075412690808833 …	no	913105147529539585
Rohaniyas hindua ki news delhi ya nai,  jinko ram ne nahi bachaya  lekin rahim legaya unki biwi beti ko rape karne	no	913105129250816001
matlab muslim hindu ladkiyo ka rape kare tumhe bura laga ab jab hindu hindu ladkiyonka rape kar rahe hai tumhe maja as raha hai ??? Knu bhai	yes	913101947862966272
Koi ghr m ghuse rape kro ap skaratmak socho kmal ka gyan arjit kiya h sahib n...	yes	913100958778847232
Ha tum sab ko sukun to tha hi jab jaha margi rape, murder and blast tum sab karte the. Ab karne me bahut problem ho rahi hai	yes	913100299551641600
Thane me FIR tk darj nhi ki jati. Majburi me ladki ghar jakar aatmhatya kar leti hai. Pta h FIR kyo nhi likhi gai thi jis ladke ne rape kia	yes	913099402625007617
Yadav ji maine u.p. ki pichhli govt ka aankho se dekha hai . Ak ladki ka sare aam market me pakad kar market me rape kia jata h or thane me	no	913098852663566336
@sardanarohit Sir, ye kaisi culture h jisme jo bhn Bhai ko rakhi bandhti h apni security k liye wahi Bhai uska rape krta h.pahle apna dekho	yes	913097045237424128
Nae yeh bhi keh detey hain k kon sa rape Kia hai!	no	913096974903255046
Kya Kashmiri Hindu girls ka rape yaad hai , 1990 Muslims ne Kiya tha, Yadav Ji ,	no	913077095382736897
Kahin unka rape na hoajye sambahal k rakhna.	no	913071507978428417
Kya haal hai India yaar kahi kisi ka rape to kahi ka murder aakhir kabtak chalta rahega ye sab pic.twitter.com/HDbelFc4NC	yes	913069897290219521
Jis din ye kanun bn gya ki rape krne wale ko bhre bajar m napunsak bnaya jayega us din betiya ji payengi	no	913067939506544640
sir rape ki fir tak to darj nahi hoti is desh mein... aap bas fenkte hi rehte ho... kuch nahi hone waala aapse bhi sir... maaf karo... https://twitter.com/narendramodi/status/913056567708151808 …	yes	913060606839635968
Sukanya devi ka rahul Gandhi ne rape kiya or Poora pariwar gayab kara diya.. Uss bare me kuch bolna chahenge?	no	913055380741095424
Apni beti ke rape jo banigala me hoowa tha comment karo	yes	913051407657394177
Aur tum jahan hoti ho wahan balatkar badh jata hai baba bhi rape karne lagte hin.	yes	913050437670010882
Tumhare neta to rape par bolte he ladko se galti ho jati he	no	913043094001541122
Sahi bola @maliniawasthi ji. Agar ladkiyon ko iss barabari chahiye toh laathi bhi khana padega. Ab bas rape ko aise justify mat kar dena! pic.twitter.com/eoHzb2hP7c	no	913037526717337601
Bhadoria se ye to Puch lo kya vo dalit ladki nhi thi jiska 10 din tak rape kiya aur Maas khilaya kyu ki vo spa Ka vote bank hai isliye	no	913034873295716352
Lagta hai baba  se tere kuch jada hi connection tu bhi mafi deta tha  kya beti bol ke beti bolo aur phir rape  karo	yes	913029453290328065
janta to lalla babu kuch nahi hai par rape charges to lage hain na !!	no	913027858854850562
Fraud,rape, karke jayega to aisa hi bolenge ...ab wo ashram ho ya rampal	yes	913021699242704897
Accha dekha ha hum na kon surakshit ha kon nahi....aya din to tum log apni ma behnu ka rape kr reha ho....news dekha kro	yes	913010218627342336
Andhe bhakt abhi bhi bhakti karbe mein lage hue hain,same like ram ravanbaba jiske rape verdict aane baad bhu bhakt use clean bol rahe hain,	no	913007051193827328
Iss rascal ko kisne bola ki Hindus rape kerte hain tumlog ka dharam toh khulleam beizaat kerta hai aurato ko. Besharam @KhanzadaHassanhttps://twitter.com/khanzadahassan/status/912987264254464001 …	no	912998106920247296
morad saeed rape kewane k bad khosh gawar moud me	no	912993726238281728
aap ko yeh mirchi h k ek bhi molana rape m andar kyo nahi gaya	no	912988740854755328
Vo to thik hai na , par koi 6 saal ki bacchi ka rape kare usse tum Prophet kyun bol rahe ho ?	yes	912981263769772033
@BivasSinha1  bhai..jo iski maa ka article aya tha news me..20 kutto ne rape kiya tha vo post krna	no	912973576852054017
Star plus Ke dukyari jiska beech chorahy may rape Ho Gaya ho https://twitter.com/nomysahir/status/912616495431155713 …	no	912967186871971840
Yeh toh aankhon se hi rape kar dte hai	no	912962611599175680
Han be Rapist Muhammad ke follower.madarchod paegambar Muhammad ne 6 sal. Ki ladki ka rape Kiya Tha...or wo chutiya tumhara god Hai	yes	912955490363043840
spelling sekh le pehle rape sa paida huway ho our moon saaf karlo phir pakistan ka naam lo kuttay	yes	912947578219716608
Kashmir rape Kunan Poshpora https://youtu.be/p9Z7trOBK14  via @YouTube	no	912945987412426752
teri aukaat ye hai k tujhe tatti nation kehte hain aur Delhi ko rape capital	yes	912945053965934593
Kya yah sach hai in janab pe molesting or rape ke arop lage hai??	no	912936222737162240
No shame mam, ek bhi maulvi batao jo dharam ke naam pe rape karta hai	no	912934960473849856
Kisi bhi beti ko hindu babawo ke pas mat bhejo, madharchod rape kar deta h.	yes	912918681943969794
ye cherte nahi seedha rape karte hai	no	912911131831828481
Happy birthday sir aj mujaffar nagar me ladki ko mansh khila ke rape karne walo pe debate rakhe ye news ZEE ke alawa koi nahi chala raha	no	912906316712222720
Allahabad main bhi ek gangrape hua hai kal bachhi k sath.aur ek lady morning walk par gayi thi us ka murder hua hai .is sarkar main Bura hal	yes	912902240595320834
sardana kyu hindu muslim karte ho baba ne rape kiya woh jail chala gaya agar koi muslim kuch karta hai uske liya bhi kanoon hai	yes	912901911694757888
Aur ye BHU ke ladkon ko khula chhod dete hain rape karne	yes	912901161732145152
Navratri me bhi rape kya yahi hai aapka kanoon  taqleef hoti hai sir	no	912900896471863296
Aaj tak kabhi Kashmiri panditon par daya nahi aayi jinko tere sad lund dada gaddar desbdrohi sekh Abdullah ne mrwaya Hinduon ke rape karwaye	yes	912898578481283072
Teri maa ko rape kiya tha musalmano ne toh tu musalman bana , hum ladte rahe par Islam Nahi kabool kiya, tabhi	yes	912891710161719296
Sare terrorist jihad ka naam pahle lete hai baad me musalman.meri bahen ka rape karne gaye mullo ko woh gagar muli ki tarah kat degi	yes	912889301934931969
Hamare yaha purusho ko ram mana jata hai aurato ko devi lekin mulayam singh ne ram bhakto par goli chalwayi aur rape karne walo ko chut	no	912886636584808454
Ye muzaffarpur ki hindu ladki k sath Jo hua beef,rape,coversion uske bare m bhi chillayen pls Haryana m bhi Jo rape kand hue uspr bhi	no	912884766793330688
year ye rape nahi tha wo dono ka toh chakkar hi tha beti dhikabe ke liye.	yes	912871838832668672
Innocent Girls ke sath hi to Gurmeet pitaji bankar apni betiyon ke sath rape karta tha , to aise hi honeypreet ke sath kiya	no	912860144580440064
Sunny pagi .... ye baat toh kabhi sahi hai but un logo ko aap kya kahege ko kisi ka bhi rape krke muder kr dete haiii	yes	912856970868092928
Aap Mulla Mulayam ka rape per bayan bhul gaye..	no	912821551036329985
Teri maa ya dadi bhi yhi kahti hogi jab muslims ne unka rape kiya hoga hindus ki nasal ho tum shak ho to dna test kra k dekh le	yes	912766320118161408
Warna Kal ye log Mumbai, Odisha, MP, chattisgarh , Rajasthan ki har galiyo Mei bhar jayenge aur har Ghar Mei murder, rape, conversion hoga..	yes	912757192620515328
nirbhya rape apke hi time hua tha..bhul gaye	no	912753131905093632
Ye subha subha baba kedarnath ji ka Puja karta hai or ashirwad main bhagwan se mangta hai ki hatya, sex (rape) kaise kiya jaye ..jai ho baba	yes	912750667751604224
@VivekmMisra randi ka aulaad ROHINGYA MUSLIM tumhari sister ka rape kiya kya? Jo itna nfrat hai unse. HIZDA ki aulad insaniyat tmhare nhi h	yes	912749061878439936
Aray yar ye gang rape ki padaish hai is k walid ko q khostay ho	yes	912748992836104193
Ab Akhileshwa nahin raha CM to Ahir log Sarkari JAmeen par kabja karna chhod ke, SCs ki betiyon ka rape karna band karke Quran padh rahe ho?	no	912748486700957696
jo ek dusare ke prati dvesh ki bhawana n phailati dhr sare murder aur rape nahi hota	no	912747868049436672
Yar ye @wajih_sani gang rape ki padaish hai	no	912747053800988673
America main har 4 mint main ek rape hota hai aur india k rapes ka to sab ko hi pata hai delhi ka kya hal hai	no	912740508568637440
ye modi sarkar hai bhakton k rape bhi qubool hain ,albatta #HINDU_MUSLIMjodeKAchaheGANGAsaPAVITRpremHO tufanOqahar barpa denge !https://twitter.com/IncAbhi4444/status/912727403675316224 …	yes	912729618540412928
Teri Maa yaa behen ka tho rape nahi hua kya jo  itna bhok raha hai	no	912725278727610368
rss walai shadi kyo nahi kartai.shaka mein ja kar mardangi khtam ho jati hai.tumlogo to rape thread bhi mat do woh bhi nahi hoga tumlogo sai	no	912724770323447808
Abhi tera rape karugiii	yes	912722638203531264
@awasthis sir Utter Pradesh ke kairana me 1 ladki ke saath ghar se utha kar rape hua, kya aapke pass iske liye time hai ki koi use bhi dekhe	no	912722266122682368
Inke bare me kya kahoge jo shadi kiye bina 12 saal ki ladki ka rape krte hain pic.twitter.com/pQt1jf40WL	no	912721606807494656
Ek taraf didi bol rahe ho, dusari taraf usi didi ka rape hone ki baat kr rahe ho! Apna zamir bech k jhutha arop lgayenge h,vo kaha ki masoom	yes	912720833914716160
Koi Osse rape hi na kar day	no	896413538654318593
Abe bjp wale neechtai ki hadd par kar chuke hai ISI k liye jasoosi, rape, bhadwa giri https://www.google.com/amp/m.hindustantimes.com/india-news/bengal-child-trafficking-arrested-bjp-woman-leader-names-political-personalities/story-uFOBvJLzqKO4gGAXzloQkM_amp.html … @IndiaToday	yes	896402631119319041
Rape kiske raaj me ni hua bjp ke satta me aane ke baad india ki khabar lena bhul gayi kya kitne rape huye aur litno ko saja mili chamchi	yes	896398696534986754
Ji janab aysa hi hai, ladki k sath chhed chhad, rape ladke karte hain or beizzati ladki ki mani jati hai	no	896381889522442240
Chamba house mn apni he bhen se rape kar k qatal kardo aik larki se ofshore nikah karo phr use kar k mukar jao kisi ki biwi pasand aye to	yes	896378285130735616
Sapai muwaje ko le ker na bole yaad kare jab akhilesh her rape pidit ko FIR aur janch ki bajay 2 laakh muwaja ki ghos a ki thi ..	yes	896369978621833216
Yad rkhna Takshk ki trh Hindustan me koi jrur paida hoga jo apne purwaj ko hue rape ka mulle se bdla lenge lekin uchit tarike se.	no	896360469983891457
Bhagat Singh ne kya ram ram japa tha angrezo k sath, nirbhaya me tere hi bhai log ne rape kr k rod bhi dali,	no	896354894335967232
#gorakhpur jashne azadi se phele  hasre azadi ya  laparwahai ki azadi, rape ki, gundagardi ki, nafarat ki, nasha ki..... Rab khair kare	no	896314598088859649
Bhai rape me fir na likhne aur gaytri ko bachane ki poori koshish aur mulayam ka repist kahne per sale baap bete to road per kheecha ths	yes	896306979575963648
Bilkul ho rahi jaanch bhi ho rahi tum bhi bolo ki sapa raaj me rape hota tha aur Fir ki jahag repist ko bachaya gaya bolo	no	896303497192194048
Kyo ab hatya rape ni ho rha h	no	896300774963195904
Agar sanghion ki behan ka koi dusra sanghi rape kar de fir bhi ye apni behan ko hi galti manega.	yes	896294522484686849
Manu ne Teri maa kaa rape kiya hoga Ho Tu paida huwi	yes	896290740749447168
Ye to ek dukhad ghatna hai sirjee. Hatya to aapke raaj me hui this, rape, extortion, scam, aur na Jane kya kya ? Bhul gaye kya ?	no	896288217183297537
Bhosdi ke ab to bjp ka sasan hai ab ku har roj rape murder ho rahe. .fekna band kar	no	896282923875348480
Aur akhilesh rape yukt serkar chalata tha ..  Khoob rape karo him bachayenge	yes	896267040335339520
Sapa raaj me 100 se uoer ladkiyo ke sath rape hua tha isteefa manga tha???	no	896266455821332480
Akhilesh raaj me hatyaye aur anginat rape aur repist ko bachane wake akhiluddin. Se istifa maanga tha,????	no	896263671633936385
Is pic ka tune rape kar diya.	no	896184685893734402
Bhai parhi likhi baatain mat kiya karo... inn ko samjh nahi aati.... haan koi loot maar karni ho... kisi ka rape karna ho to inko batao..	yes	896173074470580225
@janvi700 Tera  rape karne  koi  hayega to tu kolke degi ya   pattar maarke  bagayegi	no	896112049578582016
inna rape kiya uska	no	896108572613894144
unhe marna , zabdasti mazahab tabdeel kara aur rape karna hi aata hai , us ke toba karli , jalad ke jalad rahe aur haath se jannat na gayee	yes	896106432617095168
Aaj to mantri ji ka rape ho gya	no	896103324272832512
Delhi Nirbhaya rape aur hatyakand me ladke kaunsa MP ya vidhayak ke bête they?	yes	896099385599119360
@AAPVind samaj sewa! Mc, inka samaj sewa matlab rape murder hai Khali..	yes	896097062298673153
@narendramodi @narendramodi177 aap jaise netaao ki wajah se yeh baba jindaa hai..... fir rape karte hai yaa phir lutte... take action please	no	896092478918377473
Hinduon Ki rape aur ek Muslimistaan banne Par Hi jababi( Ansari) ko Khushi milegi.	yes	896086511048835072
But chamcho ko gandagi hi pasand hai..ghotala aur rape kerne wale	yes	896082983458791424
Yaar in patawario ko kaho ke yeh jalsay chorain aur NAB ki tayri karain...case lara nahi jai ga aur rape victims ki tarha kahain gy ziadti	no	896082847617896448
Hamare Hindustan me aaj kal ye desh bhakti nahi ho raha hai raquat(khun)bhakti bahut ho rahai hai or rape bhakti bahut ho raha hai	no	896078165872791552
Gaurakshakon dwara apni manmaani ke case ka aankda batao..rape case ka aankda batao.. tbhi hogi na mnn ki baat.	no	896075650771017728
Yogi ko istefa dedena chahiye kyun ki flop sarkar  ho chuki hai aaye din up me rape or murder ho raha hai	yes	896073011383590913
Aur akhilesh time me jitni ladkio ke sath rape hua aur murder hua usme Teri bahan hoti to Teri bhi hekdi nikal jati	no	896071699661176832
Filhal toh behanchod zindagi rape kr rae hai.	no	896069260237168640
Or madam us time kaha the job tmlogo ne Kashmiri pandit ko mar rhe the aur thousands Kashmiri pandit mahilao ka tere logo rape Kiya tha ...	no	896064206482554880
Bicharo ki larai badh Mai ji...lekin masoom baccho ka death ho Jana Noida,gorakhpur Mai.rape,murder,lootera raaj ye kaun sa bichar hai?	no	896047960139505664
Hum to lagta hai ki sanghi aur bhakt ko mandir me ye sikhaye jata h ki koi Teri behan ka rape karega to bolna meri behan ka hi galti hai.	yes	896047475596812289
Rape ke liye death of sentence rape ke 1 week ke andar deni chaiye.	no	896046002506878977
India ko online kaam, aur vikas nahi balki medical, education aur rape ke liye death sentence lana chiye.	no	896044554679275520
Kuch Ansari jaise log bahut barso ke shadi-shuda hone ke bawajood bhi toh maze ke liye rape karte hain	yes	896044531577114624
Mujhe lagta hai kay fawad alam nay inzamam ki beti ya biwi ka rape kya hai isi liye usko pakistan team mai select Nahi karta .	no	896035754572435457
#GadhaAkallesh ne Kairana/Sahibabad/Buxar se Hindu ko bhagaya ar Hindu ke ghar tode ,jalaya,Hindu girl ka rape hone diya	yes	896028549659807745
Ye tabhi hota hain jab aap phone ka samuhik rape kar do	no	896024429234339840
Kisi ka rape ho jaye to wo pehle hi Mar jati hai or Aas pass ki aorten saath dene k bajaye taana de de kar maar hi daalti hain.	no	896018908544614400
Akhilesh Ji ap kya karenge .. Ager yogi jimmedar hai means 5 saal hatya , rape ke liye ap jimmedar the to chup hi raho aap .	yes	896017260149579777
Bhai Alam yeh bahut chota problem Hai aapko mudhe uthane chahiye jaha rape murder ho rahe Twitter se bahar niklo	no	896007176459739137
Bas karo aunty aaplog ka gentle rape ho chuka hai...tumhare pass kya proof hai woh dhikhau..kiska b open lettwr mat dhikhau	no	916421934258278402
Brahma ne rape nahi kia sirf bura socha aur isiliye hum uski pooja nahi karte. Mohammad rape kiye phir bhi uska kaahe chate ho ye btao	no	916421916616826880
@CMYogiAdityaNat @PMOIndia ye jo hr jagah chher chhar rape murdr ho rahe hain inko hlke mein na lein. Its large scale sajish on street level	no	916415007428104193
Police crime karne valon ki pooja kare kya. Kal aapka rape ho tho uske saath kya karna chahiye. Aap khud batao. Badi badi baat karti ho	no	916380268033953793
Ab khichadi tu kar rha hai. Baat rape ki chal rhi hai.	no	916375792153616385
Aaz k time m 80brsh m rape kar sakta hai bahut se tablets hai	no	916372368846548993
Brahma apna beti (saraswati ) se rape kyu kiya . Ye kaun bataye re	no	916368928758104065
Sapne me rape hua..sabere case file kr di..saboot kahan se laaige https://twitter.com/iFaridoon/status/915858606330855424 …	no	916363377890410497
Jin ladkiyon ka rape hua wo ab tak samne kyu nhi aayi	no	916362706445365249
Kutte ka rape karne wala islam se tha.	no	916362474533687296
Ab marina se ye phoocho ki baba ne marina ke saath kitne baar rape kiya 25 aug se kahan thi ye kiraye ki marina or kitne paise mile h ise	yes	916354836949372928
Dhara gya hoga, tabhi rape ka dard mehsoos kar rha jai	no	916353697369567233
agar yaha rapes hote bhi hain tou ratio india wala nahi hai . zara apna ratio dekho ja k tumhari har gali main rape ho raha hai	yes	916346842966822912
Ye bhooosreee ka plate form per rape k nateejay mai paedaaa honay walaa haraaam zaadaa hai kon?	no	916330749359423488
Ye sajis nai h, gundagardi h, Tum jaise log hote h jo ek ladki Ke rape hone pe bolte h Ke zarur ladki ne uksaya hoga http://www.kohraam.com/state-news/female-student-harrased-by-a-student-in-bhu-112467.html …	yes	916317694810451971
Sahi baat har aurat mein devi hoti hai to kameene rape kyon karte hai, pahle aap iska jabaab do. Kya honeypreet koi special breed devi hai?	no	916308585881198594
this is wrong info Pakistan main rapes na hone k barabar hai mainay apni poori life main ajj takk ek bhi rape case nahi dekha yaha	no	916307997957283841
@AMISHDEVGAN ladkio ke lie kab debate karoge?  6 sal ki ladki ka rape hogya us darinde ko fasi konsi date ko horhi h puchiye zra sarkas se	no	916302504517787649
Ye aik bura kaam hay Isko musalmano ka naam mat do.Jaisay jab beti bana kar baba ram aur bhakt bana kar asaram rape kartay hay.	no	916290720725651456
aur amma g itne salon se rape karwa k kya kar raHi thi.usk ummidwar banne ka intzar? hiiiiiii	yes	916284988093480960
Anant singh arun singh omparkash janadan sriagrawal ye hatya rape gunda gardi kre to bht accha	yes	916279163656445952
Abey 1400 saal see wrong translation ke chakkar main lakhon log nar diye aur rape kiye Mullon ne? Kiska ullu bana rahe ho.	no	916269805967097857
Manoj upadhay Teri beti asharam rape victims hoti ya apki biwi soti aapke baapu ke saath  u sure post here. .thanks bapu bolte. .sudhar jao	yes	916262501074874369
rape Jo 20guna bad gye hain UP mein,, murders bad gye hain usko bhi roko	no	916260733926629376
Roza rakhi Muslim larki ko Hindu up police ne train me rape kiya ish kiya bologe hutiya sanghi bhakt	yes	916242517695201281
Vakil ko fansi ki saja me kroorta dikhti hai, 2 saal ki bachi k rape hota hai usme kya dikhta hai, uske sath ky kare https://twitter.com/moolshankar21/status/916239910373347329 …	yes	916240870290219009
Bt ye crime bate tum log nahi karo to acha hai bc 6 sal ki bache bachio ko delhi wale rape karke mar dete ho aur bach vi jate hai ..kyu??	yes	916230995723956226
Ek hindu larki ki hi rape hoti hain akhir...	no	916218405564194816
esne case Kiya hua hai rape ka ,,salariya par chargesheet court mein submit ho chuki hai	no	916201774230364160
Delhi ka malik hai na Goa aur Punjab walo ne rape karke bheja hai. Varanasi se to nanga hokar aaya tha isko sambhalo nahi to gang rape	no	916200652157546498
Jaha rape hua hai beta mere lal	no	916198591953170434
